"","age","N.speciations","N.extinctions","N.turnover","N.species(speciation)","N.species(extinction)","raw.speciation.probability","raw.extinction.probability","raw.turnover.probability"
"530",26.4500000000002,0,0,0,21,21,0,0,0
"531",26.5000000000002,0,0,0,21,21,0,0,0
"532",26.5500000000002,0,0,0,21,21,0,0,0
"533",26.6000000000002,0,0,0,21,21,0,0,0
"534",26.6500000000002,0,0,0,21,21,0,0,0
"535",26.7000000000002,0,0,0,21,21,0,0,0
"536",26.7500000000002,0,0,0,21,21,0,0,0
"537",26.8000000000002,0,0,0,21,21,0,0,0
"538",26.8500000000003,0,0,0,21,21,0,0,0
"539",26.9000000000002,0,0,0,21,21,0,0,0
"540",26.9500000000003,0,0,0,21,21,0,0,0
"541",27.0000000000002,0,0,0,21,21,0,0,0
"542",27.0500000000003,0,0,0,21,21,0,0,0
"543",27.1000000000003,0,0,0,21,21,0,0,0
"544",27.1500000000003,0,0,0,21,21,0,0,0
"545",27.2000000000003,0,0,0,21,21,0,0,0
"546",27.2500000000003,0,0,0,21,21,0,0,0
"547",27.3000000000003,0,0,0,21,21,0,0,0
"548",27.3500000000003,0,0,0,21,21,0,0,0
"549",27.4000000000003,0,0,0,21,21,0,0,0
"550",27.4500000000003,0,0,0,21,21,0,0,0
"551",27.5000000000003,0,0,0,21,21,0,0,0
"552",27.5500000000003,0,0,0,21,21,0,0,0
"553",27.6000000000003,0,0,0,21,21,0,0,0
"554",27.6500000000003,0,0,0,21,21,0,0,0
"555",27.7000000000003,0,0,0,21,21,0,0,0
"556",27.7500000000003,0,0,0,21,21,0,0,0
"557",27.8000000000003,0,0,0,21,21,0,0,0
"558",27.8500000000003,0,0,0,21,21,0,0,0
"559",27.9000000000003,0,0,0,21,21,0,0,0
"560",27.9500000000003,0,0,0,21,21,0,0,0
"561",28.0000000000003,0,0,0,21,21,0,0,0
"562",28.0500000000003,0,0,0,21,21,0,0,0
"563",28.1000000000003,58,55,113,21,18,2.76190476190476,3.05555555555556,5.81746031746032
"564",28.1500000000003,0,0,0,18,18,0,0,0
"565",28.2000000000003,0,0,0,18,18,0,0,0
"566",28.2500000000003,0,0,0,18,18,0,0,0
"567",28.3000000000003,0,0,0,18,18,0,0,0
"568",28.3500000000003,0,0,0,18,18,0,0,0
"569",28.4000000000003,0,0,0,18,18,0,0,0
"570",28.4500000000003,0,0,0,18,18,0,0,0
"571",28.5000000000003,0,0,0,18,18,0,0,0
"572",28.5500000000003,0,0,0,18,18,0,0,0
"573",28.6000000000003,0,0,0,18,18,0,0,0
"574",28.6500000000003,0,0,0,18,18,0,0,0
"575",28.7000000000003,0,0,0,18,18,0,0,0
"576",28.7500000000003,0,0,0,18,18,0,0,0
"577",28.8000000000003,0,0,0,18,18,0,0,0
"578",28.8500000000003,0,0,0,18,18,0,0,0
"579",28.9000000000003,0,0,0,18,18,0,0,0
"580",28.9500000000003,0,0,0,18,18,0,0,0
"581",29.0000000000003,0,0,0,18,18,0,0,0
"582",29.0500000000003,0,0,0,18,18,0,0,0
"583",29.1000000000003,0,0,0,18,18,0,0,0
"584",29.1500000000003,0,0,0,18,18,0,0,0
"585",29.2000000000003,0,0,0,18,18,0,0,0
"586",29.2500000000003,0,0,0,18,18,0,0,0
"587",29.3000000000003,0,0,0,18,18,0,0,0
"588",29.3500000000003,0,0,0,18,18,0,0,0
"589",29.4000000000003,0,0,0,18,18,0,0,0
"590",29.4500000000003,0,0,0,18,18,0,0,0
"591",29.5000000000003,0,0,0,18,18,0,0,0
"592",29.5500000000003,0,0,0,18,18,0,0,0
"593",29.6000000000003,0,0,0,18,18,0,0,0
"594",29.6500000000003,0,0,0,18,18,0,0,0
"595",29.7000000000003,0,0,0,18,18,0,0,0
"596",29.7500000000003,0,0,0,18,18,0,0,0
"597",29.8000000000003,0,0,0,18,18,0,0,0
"598",29.8500000000003,0,0,0,18,18,0,0,0
"599",29.9000000000003,0,0,0,18,18,0,0,0
"600",29.9500000000003,0,0,0,18,18,0,0,0
"601",30.0000000000003,0,0,0,18,18,0,0,0
"602",30.0500000000003,0,0,0,18,18,0,0,0
"603",30.1000000000003,0,0,0,18,18,0,0,0
"604",30.1500000000003,0,0,0,18,18,0,0,0
"605",30.2000000000003,0,0,0,18,18,0,0,0
"606",30.2500000000003,0,0,0,18,18,0,0,0
"607",30.3000000000003,0,0,0,18,18,0,0,0
"608",30.3500000000003,0,0,0,18,18,0,0,0
"609",30.4000000000003,0,0,0,18,18,0,0,0
"610",30.4500000000003,0,0,0,18,18,0,0,0
"611",30.5000000000003,0,0,0,18,18,0,0,0
"612",30.5500000000003,0,0,0,18,18,0,0,0
"613",30.6000000000003,0,0,0,18,18,0,0,0
"614",30.6500000000003,0,0,0,18,18,0,0,0
"615",30.7000000000003,0,0,0,18,18,0,0,0
"616",30.7500000000003,0,0,0,18,18,0,0,0
"617",30.8000000000003,0,0,0,18,18,0,0,0
"618",30.8500000000003,0,0,0,18,18,0,0,0
"619",30.9000000000003,0,0,0,18,18,0,0,0
"620",30.9500000000003,0,0,0,18,18,0,0,0
"621",31.0000000000003,6,0,6,18,12,0.333333333333333,0,0.333333333333333
"622",31.0500000000003,0,0,0,12,12,0,0,0
"623",31.1000000000003,0,0,0,12,12,0,0,0
"624",31.1500000000003,0,0,0,12,12,0,0,0
"625",31.2000000000003,0,0,0,12,12,0,0,0
"626",31.2500000000003,0,0,0,12,12,0,0,0
"627",31.3000000000003,0,0,0,12,12,0,0,0
"628",31.3500000000003,0,0,0,12,12,0,0,0
"629",31.4000000000003,0,0,0,12,12,0,0,0
"630",31.4500000000003,0,0,0,12,12,0,0,0
"631",31.5000000000003,0,0,0,12,12,0,0,0
"632",31.5500000000003,0,0,0,12,12,0,0,0
"633",31.6000000000003,0,0,0,12,12,0,0,0
"634",31.6500000000003,0,0,0,12,12,0,0,0
"635",31.7000000000003,0,0,0,12,12,0,0,0
"636",31.7500000000003,0,0,0,12,12,0,0,0
"637",31.8000000000003,0,0,0,12,12,0,0,0
"638",31.8500000000003,0,0,0,12,12,0,0,0
"639",31.9000000000003,0,0,0,12,12,0,0,0
"640",31.9500000000003,0,0,0,12,12,0,0,0
"641",32.0000000000003,0,0,0,12,12,0,0,0
"642",32.0500000000003,0,0,0,12,12,0,0,0
"643",32.1000000000003,0,0,0,12,12,0,0,0
"644",32.1500000000003,0,0,0,12,12,0,0,0
"645",32.2000000000003,0,0,0,12,12,0,0,0
"646",32.2500000000003,0,0,0,12,12,0,0,0
"647",32.3000000000003,0,0,0,12,12,0,0,0
"648",32.3500000000003,0,0,0,12,12,0,0,0
"649",32.4000000000003,0,0,0,12,12,0,0,0
"650",32.4500000000003,0,0,0,12,12,0,0,0
"651",32.5000000000003,0,0,0,12,12,0,0,0
"652",32.5500000000003,0,0,0,12,12,0,0,0
"653",32.6000000000003,0,0,0,12,12,0,0,0
"654",32.6500000000003,0,0,0,12,12,0,0,0
"655",32.7000000000003,0,0,0,12,12,0,0,0
"656",32.7500000000003,0,0,0,12,12,0,0,0
"657",32.8000000000003,0,0,0,12,12,0,0,0
"658",32.8500000000003,0,0,0,12,12,0,0,0
"659",32.9000000000003,0,0,0,12,12,0,0,0
"660",32.9500000000003,0,0,0,12,12,0,0,0
"661",33.0000000000003,0,0,0,12,12,0,0,0
"662",33.0500000000003,0,0,0,12,12,0,0,0
"663",33.1000000000003,0,0,0,12,12,0,0,0
"664",33.1500000000003,0,0,0,12,12,0,0,0
"665",33.2000000000003,0,0,0,12,12,0,0,0
"666",33.2500000000002,0,0,0,12,12,0,0,0
"667",33.3000000000002,0,0,0,12,12,0,0,0
"668",33.3500000000002,0,0,0,12,12,0,0,0
"669",33.4000000000002,0,0,0,12,12,0,0,0
"670",33.4500000000002,0,0,0,12,12,0,0,0
"671",33.5000000000002,0,0,0,12,12,0,0,0
"672",33.5500000000002,0,0,0,12,12,0,0,0
"673",33.6000000000002,0,0,0,12,12,0,0,0
"674",33.6500000000002,0,0,0,12,12,0,0,0
"675",33.7000000000002,0,0,0,12,12,0,0,0
"676",33.7500000000002,0,0,0,12,12,0,0,0
"677",33.8000000000002,0,0,0,12,12,0,0,0
"678",33.8500000000002,0,0,0,12,12,0,0,0
"679",33.9000000000002,70,74,144,12,16,5.83333333333333,4.625,10.4583333333333
"680",33.9500000000002,0,0,0,16,16,0,0,0
"681",34.0000000000002,0,0,0,16,16,0,0,0
"682",34.0500000000002,0,0,0,16,16,0,0,0
"683",34.1000000000002,0,0,0,16,16,0,0,0
"684",34.1500000000002,0,0,0,16,16,0,0,0
"685",34.2000000000002,0,0,0,16,16,0,0,0
"686",34.2500000000002,0,0,0,16,16,0,0,0
"687",34.3000000000002,0,0,0,16,16,0,0,0
"688",34.3500000000002,0,0,0,16,16,0,0,0
"689",34.4000000000002,0,0,0,16,16,0,0,0
"690",34.4500000000002,0,0,0,16,16,0,0,0
"691",34.5000000000002,0,0,0,16,16,0,0,0
"692",34.5500000000002,0,0,0,16,16,0,0,0
"693",34.6000000000002,0,0,0,16,16,0,0,0
"694",34.6500000000002,0,0,0,16,16,0,0,0
"695",34.7000000000002,0,0,0,16,16,0,0,0
"696",34.7500000000002,0,0,0,16,16,0,0,0
"697",34.8000000000002,0,0,0,16,16,0,0,0
"698",34.8500000000002,0,0,0,16,16,0,0,0
"699",34.9000000000002,0,0,0,16,16,0,0,0
"700",34.9500000000002,0,0,0,16,16,0,0,0
"701",35.0000000000001,0,0,0,16,16,0,0,0
"702",35.0500000000001,0,0,0,16,16,0,0,0
"703",35.1000000000001,0,0,0,16,16,0,0,0
"704",35.1500000000001,0,0,0,16,16,0,0,0
"705",35.2000000000001,0,0,0,16,16,0,0,0
"706",35.2500000000001,0,0,0,16,16,0,0,0
"707",35.3000000000001,0,0,0,16,16,0,0,0
"708",35.3500000000001,0,0,0,16,16,0,0,0
"709",35.4000000000001,0,0,0,16,16,0,0,0
"710",35.4500000000001,0,0,0,16,16,0,0,0
"711",35.5000000000001,0,0,0,16,16,0,0,0
"712",35.5500000000001,0,0,0,16,16,0,0,0
"713",35.6000000000001,0,0,0,16,16,0,0,0
"714",35.6500000000001,0,0,0,16,16,0,0,0
"715",35.7000000000001,0,0,0,16,16,0,0,0
"716",35.7500000000001,0,0,0,16,16,0,0,0
"717",35.8000000000001,0,0,0,16,16,0,0,0
"718",35.8500000000001,0,0,0,16,16,0,0,0
"719",35.9000000000001,0,0,0,16,16,0,0,0
"720",35.9500000000001,0,0,0,16,16,0,0,0
"721",36.0000000000001,0,0,0,16,16,0,0,0
"722",36.0500000000001,0,0,0,16,16,0,0,0
"723",36.1000000000001,0,0,0,16,16,0,0,0
"724",36.1500000000001,0,0,0,16,16,0,0,0
"725",36.2000000000001,0,0,0,16,16,0,0,0
"726",36.2500000000001,0,0,0,16,16,0,0,0
"727",36.3000000000001,0,0,0,16,16,0,0,0
"728",36.3500000000001,0,0,0,16,16,0,0,0
"729",36.4000000000001,0,0,0,16,16,0,0,0
"730",36.4500000000001,0,0,0,16,16,0,0,0
"731",36.5000000000001,0,0,0,16,16,0,0,0
"732",36.5500000000001,0,0,0,16,16,0,0,0
"733",36.6000000000001,0,0,0,16,16,0,0,0
"734",36.6500000000001,0,0,0,16,16,0,0,0
"735",36.7000000000001,0,0,0,16,16,0,0,0
"736",36.75,0,0,0,16,16,0,0,0
"737",36.8,0,0,0,16,16,0,0,0
"738",36.85,0,0,0,16,16,0,0,0
"739",36.9,0,0,0,16,16,0,0,0
"740",36.95,0,0,0,16,16,0,0,0
"741",37,0,0,0,16,16,0,0,0
"742",37.05,0,0,0,16,16,0,0,0
"743",37.1,0,0,0,16,16,0,0,0
"744",37.15,0,0,0,16,16,0,0,0
"745",37.2,0,0,0,16,16,0,0,0
"746",37.25,0,0,0,16,16,0,0,0
"747",37.3,0,0,0,16,16,0,0,0
"748",37.35,0,0,0,16,16,0,0,0
"749",37.4,0,0,0,16,16,0,0,0
"750",37.45,0,0,0,16,16,0,0,0
"751",37.5,0,0,0,16,16,0,0,0
"752",37.55,0,0,0,16,16,0,0,0
"753",37.6,0,0,0,16,16,0,0,0
"754",37.65,0,0,0,16,16,0,0,0
"755",37.7,0,0,0,16,16,0,0,0
"756",37.75,68,47,115,16,-5,4.25,-9.4,-5.15
"757",37.8,0,0,0,-5,-5,0,0,0
"758",37.85,0,0,0,-5,-5,0,0,0
"759",37.9,0,0,0,-5,-5,0,0,0
"760",37.95,0,0,0,-5,-5,0,0,0
"761",38,0,0,0,-5,-5,0,0,0
"762",38.05,0,0,0,-5,-5,0,0,0
"763",38.1,0,0,0,-5,-5,0,0,0
"764",38.15,0,0,0,-5,-5,0,0,0
"765",38.2,0,0,0,-5,-5,0,0,0
"766",38.25,0,0,0,-5,-5,0,0,0
"767",38.3,0,0,0,-5,-5,0,0,0
"768",38.35,0,0,0,-5,-5,0,0,0
"769",38.4,0,0,0,-5,-5,0,0,0
"770",38.45,0,0,0,-5,-5,0,0,0
"771",38.5,0,0,0,-5,-5,0,0,0
"772",38.5499999999999,0,0,0,-5,-5,0,0,0
"773",38.5999999999999,0,0,0,-5,-5,0,0,0
"774",38.6499999999999,0,0,0,-5,-5,0,0,0
"775",38.6999999999999,0,0,0,-5,-5,0,0,0
"776",38.7499999999999,0,0,0,-5,-5,0,0,0
"777",38.7999999999999,0,0,0,-5,-5,0,0,0
"778",38.8499999999999,0,0,0,-5,-5,0,0,0
"779",38.8999999999999,0,0,0,-5,-5,0,0,0
"780",38.9499999999999,0,0,0,-5,-5,0,0,0
"781",38.9999999999999,0,0,0,-5,-5,0,0,0
"782",39.0499999999999,0,0,0,-5,-5,0,0,0
"783",39.0999999999999,0,0,0,-5,-5,0,0,0
"784",39.1499999999999,0,0,0,-5,-5,0,0,0
"785",39.1999999999999,0,0,0,-5,-5,0,0,0
"786",39.2499999999999,0,0,0,-5,-5,0,0,0
"787",39.2999999999999,0,0,0,-5,-5,0,0,0
"788",39.3499999999999,0,0,0,-5,-5,0,0,0
"789",39.3999999999999,0,0,0,-5,-5,0,0,0
"790",39.4499999999999,0,0,0,-5,-5,0,0,0
"791",39.4999999999999,0,0,0,-5,-5,0,0,0
"792",39.5499999999999,0,0,0,-5,-5,0,0,0
"793",39.5999999999999,0,0,0,-5,-5,0,0,0
"794",39.6499999999999,0,0,0,-5,-5,0,0,0
"795",39.6999999999999,0,0,0,-5,-5,0,0,0
"796",39.7499999999999,0,0,0,-5,-5,0,0,0
"797",39.7999999999999,0,0,0,-5,-5,0,0,0
"798",39.8499999999999,0,0,0,-5,-5,0,0,0
"799",39.8999999999999,0,0,0,-5,-5,0,0,0
"800",39.9499999999999,0,0,0,-5,-5,0,0,0
"801",39.9999999999999,0,0,0,-5,-5,0,0,0
"802",40.0499999999999,0,0,0,-5,-5,0,0,0
"803",40.0999999999999,0,0,0,-5,-5,0,0,0
"804",40.1499999999999,0,0,0,-5,-5,0,0,0
"805",40.1999999999999,0,0,0,-5,-5,0,0,0
"806",40.2499999999999,0,0,0,-5,-5,0,0,0
"807",40.2999999999998,0,0,0,-5,-5,0,0,0
"808",40.3499999999998,0,0,0,-5,-5,0,0,0
"809",40.3999999999998,0,0,0,-5,-5,0,0,0
"810",40.4499999999998,0,0,0,-5,-5,0,0,0
"811",40.4999999999998,0,0,0,-5,-5,0,0,0
"812",40.5499999999998,0,0,0,-5,-5,0,0,0
"813",40.5999999999998,0,0,0,-5,-5,0,0,0
"814",40.6499999999998,0,0,0,-5,-5,0,0,0
"815",40.6999999999998,0,0,0,-5,-5,0,0,0
"816",40.7499999999998,0,0,0,-5,-5,0,0,0
"817",40.7999999999998,0,0,0,-5,-5,0,0,0
"818",40.8499999999998,0,0,0,-5,-5,0,0,0
"819",40.8999999999998,0,0,0,-5,-5,0,0,0
"820",40.9499999999998,0,0,0,-5,-5,0,0,0
"821",40.9999999999998,0,0,0,-5,-5,0,0,0
"822",41.0499999999998,0,0,0,-5,-5,0,0,0
"823",41.0999999999998,0,0,0,-5,-5,0,0,0
"824",41.1499999999998,33,48,81,-5,10,-6.6,4.8,-1.8
"825",41.1999999999998,0,0,0,10,10,0,0,0
"826",41.2499999999998,0,0,0,10,10,0,0,0
"827",41.2999999999998,0,0,0,10,10,0,0,0
"828",41.3499999999998,0,0,0,10,10,0,0,0
"829",41.3999999999998,0,0,0,10,10,0,0,0
"830",41.4499999999998,0,0,0,10,10,0,0,0
"831",41.4999999999998,0,0,0,10,10,0,0,0
"832",41.5499999999998,0,0,0,10,10,0,0,0
"833",41.5999999999998,0,0,0,10,10,0,0,0
"834",41.6499999999998,0,0,0,10,10,0,0,0
"835",41.6999999999998,0,0,0,10,10,0,0,0
"836",41.7499999999998,0,0,0,10,10,0,0,0
"837",41.7999999999998,0,0,0,10,10,0,0,0
"838",41.8499999999998,0,0,0,10,10,0,0,0
"839",41.8999999999998,0,0,0,10,10,0,0,0
"840",41.9499999999998,0,0,0,10,10,0,0,0
"841",41.9999999999998,0,0,0,10,10,0,0,0
"842",42.0499999999997,0,0,0,10,10,0,0,0
"843",42.0999999999997,0,0,0,10,10,0,0,0
"844",42.1499999999997,0,0,0,10,10,0,0,0
"845",42.1999999999997,0,0,0,10,10,0,0,0
"846",42.2499999999997,0,0,0,10,10,0,0,0
"847",42.2999999999997,0,0,0,10,10,0,0,0
"848",42.3499999999997,0,0,0,10,10,0,0,0
"849",42.3999999999997,0,0,0,10,10,0,0,0
"850",42.4499999999997,0,0,0,10,10,0,0,0
"851",42.4999999999997,0,0,0,10,10,0,0,0
"852",42.5499999999997,0,0,0,10,10,0,0,0
"853",42.5999999999997,0,0,0,10,10,0,0,0
"854",42.6499999999997,0,0,0,10,10,0,0,0
"855",42.6999999999997,0,0,0,10,10,0,0,0
"856",42.7499999999997,0,0,0,10,10,0,0,0
"857",42.7999999999997,0,0,0,10,10,0,0,0
"858",42.8499999999997,0,0,0,10,10,0,0,0
"859",42.8999999999997,0,0,0,10,10,0,0,0
"860",42.9499999999997,0,0,0,10,10,0,0,0
"861",42.9999999999997,0,0,0,10,10,0,0,0
"862",43.0499999999997,0,0,0,10,10,0,0,0
"863",43.0999999999997,0,0,0,10,10,0,0,0
"864",43.1499999999997,0,0,0,10,10,0,0,0
"865",43.1999999999997,0,0,0,10,10,0,0,0
"866",43.2499999999997,0,0,0,10,10,0,0,0
"867",43.2999999999997,0,0,0,10,10,0,0,0
"868",43.3499999999997,0,0,0,10,10,0,0,0
"869",43.3999999999997,0,0,0,10,10,0,0,0
"870",43.4499999999997,0,0,0,10,10,0,0,0
"871",43.4999999999997,0,0,0,10,10,0,0,0
"872",43.5499999999997,0,0,0,10,10,0,0,0
"873",43.5999999999997,0,0,0,10,10,0,0,0
"874",43.6499999999997,0,0,0,10,10,0,0,0
"875",43.6999999999997,0,0,0,10,10,0,0,0
"876",43.7499999999997,0,0,0,10,10,0,0,0
"877",43.7999999999996,0,0,0,10,10,0,0,0
"878",43.8499999999996,0,0,0,10,10,0,0,0
"879",43.8999999999996,0,0,0,10,10,0,0,0
"880",43.9499999999996,0,0,0,10,10,0,0,0
"881",43.9999999999996,0,0,0,10,10,0,0,0
"882",44.0499999999996,0,0,0,10,10,0,0,0
"883",44.0999999999996,0,0,0,10,10,0,0,0
"884",44.1499999999996,0,0,0,10,10,0,0,0
"885",44.1999999999996,0,0,0,10,10,0,0,0
"886",44.2499999999996,0,0,0,10,10,0,0,0
"887",44.2999999999996,0,0,0,10,10,0,0,0
"888",44.3499999999996,0,0,0,10,10,0,0,0
"889",44.3999999999996,0,0,0,10,10,0,0,0
"890",44.4499999999996,0,0,0,10,10,0,0,0
"891",44.4999999999996,0,0,0,10,10,0,0,0
"892",44.5499999999996,0,0,0,10,10,0,0,0
"893",44.5999999999996,0,0,0,10,10,0,0,0
"894",44.6499999999996,0,0,0,10,10,0,0,0
"895",44.6999999999996,0,0,0,10,10,0,0,0
"896",44.7499999999996,0,0,0,10,10,0,0,0
"897",44.7999999999996,0,0,0,10,10,0,0,0
"898",44.8499999999996,0,0,0,10,10,0,0,0
"899",44.8999999999996,0,0,0,10,10,0,0,0
"900",44.9499999999996,0,0,0,10,10,0,0,0
"901",44.9999999999996,0,0,0,10,10,0,0,0
"902",45.0499999999996,0,0,0,10,10,0,0,0
"903",45.0999999999996,0,0,0,10,10,0,0,0
"904",45.1499999999996,0,0,0,10,10,0,0,0
"905",45.1999999999996,0,0,0,10,10,0,0,0
"906",45.2499999999996,0,0,0,10,10,0,0,0
"907",45.2999999999996,0,0,0,10,10,0,0,0
"908",45.3499999999996,0,0,0,10,10,0,0,0
"909",45.3999999999996,0,0,0,10,10,0,0,0
"910",45.4499999999996,0,0,0,10,10,0,0,0
"911",45.4999999999996,0,0,0,10,10,0,0,0
"912",45.5499999999995,0,0,0,10,10,0,0,0
"913",45.5999999999995,0,0,0,10,10,0,0,0
"914",45.6499999999995,0,0,0,10,10,0,0,0
"915",45.6999999999995,0,0,0,10,10,0,0,0
"916",45.7499999999995,0,0,0,10,10,0,0,0
"917",45.7999999999995,0,0,0,10,10,0,0,0
"918",45.8499999999995,0,0,0,10,10,0,0,0
"919",45.8999999999995,0,0,0,10,10,0,0,0
"920",45.9499999999995,0,0,0,10,10,0,0,0
"921",45.9999999999995,0,0,0,10,10,0,0,0
"922",46.0499999999995,0,0,0,10,10,0,0,0
"923",46.0999999999995,0,0,0,10,10,0,0,0
"924",46.1499999999995,0,0,0,10,10,0,0,0
"925",46.1999999999995,0,0,0,10,10,0,0,0
"926",46.2499999999995,0,0,0,10,10,0,0,0
"927",46.2999999999995,0,0,0,10,10,0,0,0
"928",46.3499999999995,0,0,0,10,10,0,0,0
"929",46.3999999999995,0,0,0,10,10,0,0,0
"930",46.4499999999995,0,0,0,10,10,0,0,0
"931",46.4999999999995,0,0,0,10,10,0,0,0
"932",46.5499999999995,0,0,0,10,10,0,0,0
"933",46.5999999999995,0,0,0,10,10,0,0,0
"934",46.6499999999995,0,0,0,10,10,0,0,0
"935",46.6999999999995,0,0,0,10,10,0,0,0
"936",46.7499999999995,0,0,0,10,10,0,0,0
"937",46.7999999999995,0,0,0,10,10,0,0,0
"938",46.8499999999995,0,0,0,10,10,0,0,0
"939",46.8999999999995,0,0,0,10,10,0,0,0
"940",46.9499999999995,0,0,0,10,10,0,0,0
"941",46.9999999999995,0,0,0,10,10,0,0,0
"942",47.0499999999995,0,0,0,10,10,0,0,0
"943",47.0999999999995,0,0,0,10,10,0,0,0
"944",47.1499999999995,0,0,0,10,10,0,0,0
"945",47.1999999999995,0,0,0,10,10,0,0,0
"946",47.2499999999995,0,0,0,10,10,0,0,0
"947",47.2999999999995,0,0,0,10,10,0,0,0
"948",47.3499999999994,0,0,0,10,10,0,0,0
"949",47.3999999999994,0,0,0,10,10,0,0,0
"950",47.4499999999994,0,0,0,10,10,0,0,0
"951",47.4999999999994,0,0,0,10,10,0,0,0
"952",47.5499999999994,0,0,0,10,10,0,0,0
"953",47.5999999999994,0,0,0,10,10,0,0,0
"954",47.6499999999994,0,0,0,10,10,0,0,0
"955",47.6999999999994,0,0,0,10,10,0,0,0
"956",47.7499999999994,0,0,0,10,10,0,0,0
"957",47.7999999999994,0,0,0,10,10,0,0,0
"958",47.8499999999994,79,64,143,10,-5,7.9,-12.8,-4.9
"959",47.8999999999994,0,0,0,-5,-5,0,0,0
"960",47.9499999999994,0,0,0,-5,-5,0,0,0
"961",47.9999999999994,0,0,0,-5,-5,0,0,0
"962",48.0499999999994,0,0,0,-5,-5,0,0,0
"963",48.0999999999994,0,0,0,-5,-5,0,0,0
"964",48.1499999999994,0,0,0,-5,-5,0,0,0
"965",48.1999999999994,0,0,0,-5,-5,0,0,0
"966",48.2499999999994,0,0,0,-5,-5,0,0,0
"967",48.2999999999994,0,0,0,-5,-5,0,0,0
"968",48.3499999999994,0,0,0,-5,-5,0,0,0
"969",48.3999999999994,0,0,0,-5,-5,0,0,0
"970",48.4499999999994,0,0,0,-5,-5,0,0,0
"971",48.4999999999994,0,0,0,-5,-5,0,0,0
"972",48.5499999999994,0,0,0,-5,-5,0,0,0
"973",48.5999999999994,0,0,0,-5,-5,0,0,0
"974",48.6499999999994,0,0,0,-5,-5,0,0,0
"975",48.6999999999994,0,0,0,-5,-5,0,0,0
"976",48.7499999999994,0,0,0,-5,-5,0,0,0
"977",48.7999999999994,0,0,0,-5,-5,0,0,0
"978",48.8499999999994,0,0,0,-5,-5,0,0,0
"979",48.8999999999994,0,0,0,-5,-5,0,0,0
"980",48.9499999999994,0,0,0,-5,-5,0,0,0
"981",48.9999999999994,0,0,0,-5,-5,0,0,0
"982",49.0499999999994,0,0,0,-5,-5,0,0,0
"983",49.0999999999993,0,0,0,-5,-5,0,0,0
"984",49.1499999999993,0,0,0,-5,-5,0,0,0
"985",49.1999999999993,0,0,0,-5,-5,0,0,0
"986",49.2499999999993,0,0,0,-5,-5,0,0,0
"987",49.2999999999993,0,0,0,-5,-5,0,0,0
"988",49.3499999999993,0,0,0,-5,-5,0,0,0
"989",49.3999999999993,0,0,0,-5,-5,0,0,0
"990",49.4499999999993,0,0,0,-5,-5,0,0,0
"991",49.4999999999993,0,0,0,-5,-5,0,0,0
"992",49.5499999999993,0,0,0,-5,-5,0,0,0
"993",49.5999999999993,0,0,0,-5,-5,0,0,0
"994",49.6499999999993,0,0,0,-5,-5,0,0,0
"995",49.6999999999993,0,0,0,-5,-5,0,0,0
"996",49.7499999999993,0,0,0,-5,-5,0,0,0
"997",49.7999999999993,0,0,0,-5,-5,0,0,0
"998",49.8499999999993,0,0,0,-5,-5,0,0,0
"999",49.8999999999993,0,0,0,-5,-5,0,0,0
"1000",49.9499999999993,0,0,0,-5,-5,0,0,0
"1001",49.9999999999993,0,0,0,-5,-5,0,0,0
"1002",50.0499999999993,0,0,0,-5,-5,0,0,0
"1003",50.0999999999993,0,0,0,-5,-5,0,0,0
"1004",50.1499999999993,0,0,0,-5,-5,0,0,0
"1005",50.1999999999993,0,0,0,-5,-5,0,0,0
"1006",50.2499999999993,0,0,0,-5,-5,0,0,0
"1007",50.2999999999993,0,0,0,-5,-5,0,0,0
"1008",50.3499999999993,0,0,0,-5,-5,0,0,0
"1009",50.3999999999993,0,0,0,-5,-5,0,0,0
"1010",50.4499999999993,0,0,0,-5,-5,0,0,0
"1011",50.4999999999993,0,0,0,-5,-5,0,0,0
"1012",50.5499999999993,0,0,0,-5,-5,0,0,0
"1013",50.5999999999993,0,0,0,-5,-5,0,0,0
"1014",50.6499999999993,0,0,0,-5,-5,0,0,0
"1015",50.6999999999993,0,0,0,-5,-5,0,0,0
"1016",50.7499999999993,0,0,0,-5,-5,0,0,0
"1017",50.7999999999993,0,0,0,-5,-5,0,0,0
"1018",50.8499999999992,0,0,0,-5,-5,0,0,0
"1019",50.8999999999992,0,0,0,-5,-5,0,0,0
"1020",50.9499999999992,0,0,0,-5,-5,0,0,0
"1021",50.9999999999992,0,0,0,-5,-5,0,0,0
"1022",51.0499999999992,0,0,0,-5,-5,0,0,0
"1023",51.0999999999992,0,0,0,-5,-5,0,0,0
"1024",51.1499999999992,0,0,0,-5,-5,0,0,0
"1025",51.1999999999992,0,0,0,-5,-5,0,0,0
"1026",51.2499999999992,0,0,0,-5,-5,0,0,0
"1027",51.2999999999992,0,0,0,-5,-5,0,0,0
"1028",51.3499999999992,0,0,0,-5,-5,0,0,0
"1029",51.3999999999992,0,0,0,-5,-5,0,0,0
"1030",51.4499999999992,0,0,0,-5,-5,0,0,0
"1031",51.4999999999992,0,0,0,-5,-5,0,0,0
"1032",51.5499999999992,0,0,0,-5,-5,0,0,0
"1033",51.5999999999992,0,0,0,-5,-5,0,0,0
"1034",51.6499999999992,0,0,0,-5,-5,0,0,0
"1035",51.6999999999992,0,0,0,-5,-5,0,0,0
